SSC_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SSC40835,354,3,0,0,0,0,0,37,390,527,45,10,0,0,0,0,48,624,482,113,56,3,0,0,0,50,706,281,189,160,35,5,3,3,56,726,131,133,215,65,15,5,5,20,589,82,84,168,98,20,3,4,20,484,67,72,159,63,20,3,4,27,414,33,66,143,76,21,3,3,17,356,43,49,116,62,22,6,0,13,311,24,52,97,55,12,4,0,5,255,12,28,54,33,16,8,0,3,146,3,8,44,27,7,5,0,6,98,0,5,9,16,12,4,3,8,57,0,3,10,9,7,4,3,7,42,3,4,18,15,5,3,4,20,66,2046,848,1256,543,170,52,33,337,5279
SSC40836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC40837,30,0,0,0,0,0,0,6,37,40,0,0,0,0,0,0,7,49,47,11,0,0,0,0,0,4,59,33,8,3,0,0,0,0,3,52,14,10,21,0,0,0,0,0,43,14,11,22,11,0,0,0,3,60,15,14,22,10,0,0,0,7,64,13,9,19,6,4,0,0,6,64,20,16,16,3,3,0,0,4,56,15,8,9,5,0,0,0,4,44,7,3,15,12,0,0,0,3,42,3,0,18,9,0,0,3,0,36,5,0,4,4,4,0,0,0,17,0,3,5,7,3,3,0,0,24,0,3,5,0,3,4,0,0,19,255,98,157,77,26,10,4,45,667
SSC40838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC40839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,8
SSC40840,25,0,0,0,0,0,0,4,25,23,0,0,0,0,0,0,3,28,14,7,5,0,0,0,0,4,25,6,6,20,7,3,0,0,0,43,9,4,10,3,0,0,0,0,33,7,5,9,12,3,0,0,3,46,4,5,13,13,8,0,3,0,43,7,9,21,6,4,4,0,5,56,14,3,22,4,0,0,0,4,55,12,5,39,27,10,0,0,4,98,16,13,68,21,13,0,0,8,134,19,5,41,33,11,0,0,9,121,0,4,20,22,10,0,0,7,72,8,0,11,15,4,3,0,6,51,8,3,7,18,0,0,0,38,74,160,94,283,187,62,17,16,96,912
SSC40841,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,3,0,0,0,8,21
SSC40842,45,0,0,0,0,0,0,7,44,30,0,0,0,0,0,0,0,37,19,8,4,0,0,0,0,3,31,14,10,18,8,3,0,0,0,53,10,7,28,16,3,3,0,3,69,0,9,30,17,5,0,0,0,65,5,12,25,13,4,3,0,8,69,4,3,29,7,0,0,0,0,50,4,5,11,9,8,0,0,0,41,10,4,20,11,3,0,0,5,48,3,6,17,6,0,0,0,0,38,0,0,12,9,0,0,0,4,22,0,0,7,3,0,0,0,3,12,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,144,63,197,103,28,12,0,32,586
SSC40843,96,0,0,0,0,0,0,9,113,66,3,0,0,0,0,0,3,73,33,12,4,3,0,0,0,0,52,23,9,18,3,0,0,0,0,63,14,12,40,11,4,0,0,9,89,13,18,55,20,4,0,0,9,114,19,19,82,25,6,3,0,4,154,18,22,65,32,4,3,0,12,155,19,16,59,29,13,0,0,10,132,11,18,68,31,15,0,0,5,154,15,6,78,37,9,0,0,9,162,18,4,63,39,13,3,0,12,154,10,9,28,35,14,4,3,12,110,9,4,19,29,11,0,3,10,88,16,19,26,28,23,4,11,11,127,384,158,611,316,119,28,22,109,1743
SSC40844,41,0,0,0,0,0,0,3,42,38,3,3,0,0,0,0,3,47,23,7,4,0,0,0,0,0,37,15,12,22,3,0,0,0,3,48,3,14,14,4,3,0,0,7,44,5,8,12,14,0,0,0,3,41,14,10,13,13,6,0,0,0,53,10,9,27,10,4,3,0,5,64,10,9,19,9,0,5,0,3,55,4,11,20,9,3,0,0,4,45,3,4,15,3,4,0,0,0,31,3,3,11,12,4,0,0,0,26,0,0,0,0,0,0,0,0,4,0,0,3,4,0,0,0,0,6,0,0,0,7,0,0,0,0,8,174,81,159,78,26,5,3,31,561
SSC40845,100,0,0,0,0,0,0,7,110,28,0,0,0,0,0,0,7,33,19,0,0,0,0,0,0,0,19,9,0,4,0,0,0,0,5,22,3,0,14,11,0,0,0,0,29,5,0,14,3,0,0,0,3,23,4,8,32,11,9,0,0,3,61,3,4,27,12,3,0,0,4,50,3,12,18,9,4,0,0,3,48,3,6,15,5,0,0,0,0,27,10,3,15,8,0,0,0,4,41,3,0,7,14,0,0,0,0,27,3,0,8,3,4,0,0,0,18,0,0,0,3,3,0,0,0,12,0,4,3,0,3,0,0,0,11,186,35,153,82,25,6,0,36,521
SSC40846,13,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,14,9,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,3,0,0,8,5,0,0,0,0,13,0,5,6,0,0,0,0,4,11,0,0,3,0,0,0,0,0,5,0,3,9,7,0,0,0,0,17,3,4,8,6,0,0,0,0,15,0,0,6,3,0,0,0,0,8,0,0,6,4,0,0,0,0,15,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,38,14,41,29,9,0,0,10,137
SSC40847,4,0,0,0,0,0,0,4,8,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,10,0,0,0,3,3,0,0,0,8,3,0,6,3,0,0,0,0,11,0,0,3,0,0,0,0,0,5,0,3,0,3,0,0,0,0,9,0,3,6,3,0,0,0,0,11,0,0,7,4,0,0,0,0,15,0,0,0,4,0,0,0,0,12,0,0,3,0,3,0,0,0,13,0,0,0,0,0,0,3,0,9,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,3,23,15,33,32,12,5,9,10,134
SSC40848,35,0,0,0,0,0,0,5,37,60,0,0,0,0,0,0,6,70,53,6,0,0,0,0,0,4,72,49,24,18,7,3,0,0,3,107,20,16,36,11,0,0,0,0,82,7,18,30,10,0,0,0,3,81,13,14,23,10,3,0,0,0,68,12,6,33,14,3,3,0,4,71,10,7,25,7,4,0,0,3,67,9,5,18,13,0,0,0,6,56,5,3,22,14,4,0,0,5,50,7,4,12,14,4,0,3,4,38,3,0,10,6,9,3,0,0,36,3,3,11,12,6,0,0,4,47,6,12,19,25,13,4,7,8,93,299,119,260,149,51,13,15,57,956
SSC40849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10
SSC40850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5
SSC40851,13,0,0,0,0,0,0,3,14,16,0,3,0,0,0,0,0,20,12,10,10,0,0,0,0,3,30,6,3,4,3,0,0,0,3,21,7,3,6,6,5,0,0,3,30,0,0,7,7,3,0,3,3,21,3,3,7,9,3,0,3,0,25,11,0,12,18,6,0,0,0,48,4,0,17,17,3,0,0,4,47,8,0,20,19,4,4,0,3,54,0,0,24,12,3,4,0,3,42,3,0,7,11,11,0,3,9,47,4,3,5,8,9,3,3,0,34,3,0,6,3,0,0,3,4,17,5,3,4,7,7,0,0,3,25,87,26,129,113,49,17,12,42,478
SSC40852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC40853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,3,14
SSC40854,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,12,3,0,0,0,3,32
SSC40855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC40856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6
SSC40857,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,3,0,0,0,22
SSC40858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,3,0,0,17
SSC40859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,3,5,0,0,5,26
SSC40860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
SSC40861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC40862,27,0,0,0,0,0,0,3,26,14,3,0,0,0,0,0,0,18,13,13,0,0,0,0,0,0,25,3,11,6,6,3,0,0,0,26,6,3,16,8,0,0,0,0,32,7,0,14,14,0,0,0,7,39,11,5,18,4,3,0,0,3,40,5,10,18,13,0,0,0,0,48,16,7,20,8,0,0,0,0,44,4,4,27,8,0,0,0,0,46,3,3,33,4,4,3,0,0,52,8,3,17,4,3,0,0,5,32,0,0,8,6,0,0,3,0,18,0,0,0,9,3,0,0,0,17,0,0,0,0,3,0,0,0,12,117,47,166,81,23,7,6,17,476
SSC40863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
SSC40864,11,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,3,6,10,0,0,0,0,25,0,0,5,3,4,0,0,0,18,0,0,9,3,0,0,0,4,16,0,0,6,0,0,0,0,0,8,0,0,3,3,0,0,0,0,11,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,19,10,42,27,10,3,0,11,127
SSC40865,20,0,0,0,0,0,0,5,20,17,5,3,0,0,0,0,0,24,8,4,4,0,0,0,0,3,23,0,3,0,4,0,0,0,5,16,3,0,3,4,0,0,0,0,11,5,5,5,4,3,0,0,3,22,3,0,9,10,3,0,0,0,23,0,7,14,7,5,0,0,5,37,5,0,9,10,4,0,0,0,26,8,3,16,14,5,0,0,3,46,10,7,19,11,5,0,0,8,54,4,3,5,3,0,0,0,4,18,0,0,0,6,0,0,4,0,16,0,0,0,3,0,0,0,7,21,0,0,3,3,0,0,0,0,6,82,38,96,72,31,11,3,38,367
SSC40866,114,3,0,0,0,0,0,21,138,178,0,0,0,0,0,0,19,201,217,12,3,0,0,0,0,17,255,126,37,22,0,0,0,0,14,207,57,33,39,18,0,0,0,6,162,35,31,64,15,4,0,0,22,169,48,23,50,20,0,0,4,4,154,44,20,48,25,4,0,3,6,151,43,21,42,23,3,0,0,13,139,17,12,31,19,3,0,0,9,90,5,9,30,25,0,3,0,5,80,8,3,31,25,9,3,0,3,77,6,5,17,27,10,3,6,4,72,0,4,18,15,4,3,0,0,38,5,4,11,13,9,7,4,0,54,911,221,400,211,47,21,22,147,1988
SSC40867,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,7
SSC40868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,3,3,0,0,0,21
SSC40869,6,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,3,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,13,3,3,0,0,0,38
SSC40870,129,0,0,0,0,0,0,13,143,97,6,4,3,0,0,0,8,120,41,24,15,6,0,0,0,8,108,16,21,35,14,14,3,0,10,110,7,22,35,47,16,4,4,3,134,12,14,44,36,10,7,9,5,140,20,20,62,35,14,3,0,4,163,21,20,64,46,18,3,0,14,194,12,18,76,48,20,3,9,12,194,18,12,65,50,22,11,0,15,185,10,10,59,64,7,5,6,13,174,5,7,38,55,18,7,8,16,159,7,5,20,32,19,10,11,9,110,0,4,16,20,21,10,6,21,99,0,8,14,24,14,6,12,48,132,403,192,555,482,193,75,58,202,2166
SSC40871,70,0,0,0,0,0,0,7,80,64,0,0,0,0,0,0,0,68,33,0,0,0,0,0,0,0,32,22,10,18,3,0,0,0,0,54,8,13,31,10,0,0,0,4,63,9,6,37,12,0,0,0,3,70,3,6,47,16,3,0,0,4,81,14,8,37,6,3,0,0,3,78,18,17,25,21,0,0,0,0,80,18,14,26,10,3,3,0,4,82,14,12,28,10,0,0,0,3,69,12,3,11,15,14,0,0,3,60,8,0,5,12,4,8,0,3,37,0,3,4,11,0,0,0,3,17,0,0,8,3,0,3,0,0,15,290,94,277,130,34,21,4,43,889
