SSC_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC41407,823,934,1748,109,126,231,9,13,24,8,7,13,18,8,30,269,263,537,7,3,6,0,0,0,4,9,16,0,0,0,0,0,0,312,306,621,33,43,78,9,13,24,466,489,958,98,121,221,1390,1539,2926
SSC41408,12,10,24,4,4,10,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,4,10,16,0,0,3,22,19,43
SSC41409,17,12,25,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,7,4,11,28,16,42
SSC41410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41411,18,23,36,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,0,0,0,0,0,0,7,5,7,0,0,0,23,24,48
SSC41412,87,88,179,9,8,14,0,0,0,3,0,3,0,0,3,13,16,34,0,0,0,0,0,0,5,8,10,0,0,0,0,0,0,28,32,55,0,0,0,0,3,7,37,37,76,14,14,27,138,146,278
SSC41413,10,3,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,0,0,0,14,10,26
SSC41414,154,117,270,5,7,15,4,0,5,0,0,5,4,3,3,29,24,56,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,39,31,75,0,0,3,0,0,0,55,37,88,20,16,34,219,176,400
SSC41415,70,68,139,3,9,10,0,0,0,0,0,0,0,0,0,18,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,38,0,0,0,0,0,0,23,29,52,6,5,12,107,95,202
SSC41416,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4
SSC41417,109,88,189,12,8,22,0,3,4,0,0,3,0,0,5,14,10,25,0,0,3,0,0,0,3,3,5,0,0,0,0,0,0,21,20,39,0,0,0,4,3,8,37,33,72,17,12,26,154,129,286
SSC41418,1013,1046,2058,46,43,90,6,6,11,0,6,9,9,12,16,309,357,669,0,0,0,4,3,3,9,7,14,0,0,0,0,0,0,333,392,727,33,33,71,4,3,5,420,478,898,62,70,134,1498,1591,3086
SSC41419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC41420,33,29,59,0,3,9,0,0,0,0,0,0,0,0,0,14,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,23,0,0,0,0,0,0,11,15,24,3,0,3,46,39,92
SSC41421,34,43,68,0,0,0,0,0,0,0,0,0,0,0,0,24,16,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,47,0,0,0,0,0,0,30,16,46,0,3,3,58,61,117
SSC41422,312,322,638,17,19,33,12,9,16,8,3,11,8,4,13,121,125,243,0,0,3,0,0,0,4,4,8,0,0,0,0,0,0,151,146,296,26,30,54,6,0,6,199,191,389,47,49,92,558,564,1121
SSC41423,11,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,21
SSC41424,265,277,544,0,3,7,3,4,9,9,4,15,0,0,0,86,75,157,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,98,89,187,7,11,16,0,0,0,106,106,207,18,19,34,391,402,790
SSC41425,35,36,69,3,3,14,3,0,3,0,0,0,3,0,3,11,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,22,0,0,0,0,0,0,23,18,37,11,8,18,69,61,128
SSC41426,10,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,18
SSC41427,40,33,78,4,0,5,0,0,0,0,0,0,0,0,0,8,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,11,0,0,0,0,0,0,14,4,15,10,5,15,61,45,108
SSC41428,49,48,103,0,0,3,0,0,0,0,0,0,0,0,0,17,8,29,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,18,9,26,3,4,4,0,0,0,22,14,36,3,3,8,78,69,145
SSC41429,345,348,694,43,31,74,6,3,11,3,8,5,3,4,8,175,156,323,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,183,171,355,71,75,140,9,3,12,305,275,587,43,43,88,697,669,1366
SSC41430,156,150,304,30,30,62,0,5,5,0,3,3,0,0,3,20,36,62,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,30,47,71,9,3,10,0,0,0,61,83,148,34,36,76,259,266,527
SSC41431,22,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,33
SSC41432,51,28,82,6,6,8,0,0,0,0,0,0,0,0,0,38,31,68,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,45,39,78,0,0,0,0,0,0,47,44,92,13,3,16,108,85,194
SSC41433,57,69,128,7,3,11,3,0,6,0,0,0,0,0,0,14,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,26,14,4,18,0,0,0,34,16,55,0,3,3,98,85,184
SSC41434,15,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,7,0,0,3,18,20,43
SSC41435,6,8,16,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,5,7,0,0,0,13,11,23
SSC41436,74,69,140,14,15,33,0,0,0,0,0,0,0,0,0,21,20,41,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,20,44,3,3,10,0,0,0,42,40,85,13,14,23,123,127,248
SSC41437,70,56,124,5,8,9,0,0,0,0,0,0,0,0,0,17,9,27,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,15,30,0,0,0,0,0,0,17,16,39,5,5,13,98,83,181
SSC41438,58,46,106,10,6,13,0,0,0,0,0,0,0,0,0,14,13,31,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,19,31,3,4,5,0,0,0,24,31,55,4,4,9,93,84,176
SSC41439,8,6,13,0,0,0,0,0,0,3,0,3,0,0,0,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,15,0,0,0,0,0,0,10,4,11,0,0,0,13,10,26
SSC41440,164,142,303,26,22,45,3,3,4,3,4,8,0,0,0,32,29,59,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,48,41,84,3,4,4,0,0,0,69,64,139,15,14,35,250,223,476
SSC41441,4,8,11,0,0,3,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,0,0,0,0,0,6,5,9,0,0,0,11,10,23
SSC41442,10,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,25
SSC41443,75,67,142,4,5,13,0,3,3,0,0,0,0,0,0,22,31,45,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,21,32,57,0,0,0,5,0,6,32,41,76,16,10,26,123,121,246
SSC41444,11,6,16,0,0,3,0,0,0,0,0,0,0,0,0,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,9,5,10,0,0,3,15,10,31
SSC41445,704,793,1495,59,76,138,20,14,30,18,22,40,0,3,5,237,260,501,3,3,8,0,0,3,0,0,0,3,3,9,0,0,0,284,303,587,93,109,198,3,3,9,435,495,933,50,57,108,1191,1347,2535
SSC41446,9,7,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,9,12,18
SSC41447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41448,633,725,1363,65,76,146,8,7,21,10,12,20,13,16,30,297,294,596,0,0,0,0,0,0,0,6,9,3,0,3,0,0,0,337,348,686,74,68,139,7,3,8,485,496,979,58,73,136,1177,1293,2473
SSC41449,30,23,52,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,8,3,0,3,39,24,62
SSC41450,963,1068,2033,92,95,186,15,13,24,17,17,32,15,9,24,421,412,835,3,3,6,0,0,0,11,6,11,0,0,0,0,0,0,478,464,934,217,226,444,8,8,19,793,790,1584,97,103,204,1851,1962,3815
SSC41451,6,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,8,0,0,0,12,8,18
SSC41452,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,5,17
SSC41453,39,33,67,5,3,6,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,8,9,0,0,0,0,0,0,10,9,20,3,3,3,50,44,92
SSC41454,14,12,26,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,4,16,12,28
SSC41455,982,1065,2049,95,97,185,7,9,15,3,14,17,14,8,24,374,412,783,7,4,9,0,0,0,3,0,4,0,0,0,0,0,0,409,447,857,131,147,281,12,14,21,646,705,1348,79,73,151,1703,1838,3542
SSC41456,346,384,730,18,22,48,0,4,7,3,0,3,3,3,7,105,141,243,0,0,4,0,0,0,0,0,0,3,3,3,0,0,0,119,148,272,36,34,69,0,3,3,178,209,391,31,26,58,548,626,1172
SSC41457,954,996,1952,39,55,95,3,0,7,3,3,8,3,4,9,284,310,593,0,3,0,5,0,5,5,8,13,0,0,0,0,0,0,304,330,629,25,36,62,18,29,49,393,446,842,42,70,116,1394,1512,2899
SSC41458,194,173,371,3,7,10,0,0,0,0,3,8,0,0,0,53,49,101,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,60,49,113,0,3,4,0,0,0,65,58,122,13,12,25,274,243,516
SSC41459,38,38,75,3,4,7,0,0,0,0,0,0,0,0,0,10,11,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,11,19,0,0,0,0,0,3,12,17,31,9,3,10,52,59,116
SSC41460,479,523,993,104,113,216,0,0,3,0,3,3,4,8,13,84,103,186,6,5,8,0,3,0,0,4,8,0,0,0,0,0,0,97,125,221,3,8,8,0,0,3,209,247,450,57,57,111,736,823,1562
SSC41461,102,97,201,3,4,4,4,4,6,0,0,0,0,0,0,19,15,39,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,25,25,50,0,0,0,0,0,0,33,26,62,16,15,35,151,140,295
SSC41462,3,5,12,0,4,4,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,3,8,8,0,0,5,11,9,20
SSC41463,391,474,866,22,32,51,8,7,18,12,9,19,3,8,6,145,153,301,4,3,5,3,0,3,0,0,0,0,0,3,0,0,0,178,182,355,40,48,89,0,4,4,243,263,499,14,7,25,644,748,1390
SSC41464,792,718,1508,66,63,129,8,7,14,8,6,6,3,0,9,259,260,524,3,0,5,3,0,4,0,0,0,0,0,0,0,0,0,287,276,560,4,8,14,9,0,10,367,347,717,90,76,166,1254,1141,2393
SSC41465,4,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12
SSC41466,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,3,0,6
SSC41467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41468,132,112,249,0,0,3,0,3,3,0,0,0,0,0,0,17,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,35,4,3,3,0,0,0,16,26,46,4,0,6,153,143,296
SSC41469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41470,7,6,15,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,5,9,0,0,0,11,13,22
SSC41471,7,5,15,0,0,0,0,0,0,0,0,0,0,6,4,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,0,0,0,0,0,0,8,3,9,0,0,3,15,13,29
SSC41472,587,601,1189,27,30,60,5,10,14,13,17,30,7,10,17,235,245,480,4,4,8,0,0,0,8,0,7,0,0,0,0,0,0,271,287,563,104,114,213,9,6,10,412,437,849,52,49,99,1052,1085,2139
SSC41473,41,40,89,14,5,20,0,0,3,0,0,0,3,3,3,9,7,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,9,27,0,0,0,0,0,0,23,18,46,3,4,7,75,68,137
SSC41474,970,1035,2007,88,88,175,35,39,69,26,25,49,18,22,34,445,440,884,14,17,28,6,3,4,9,6,8,6,3,6,0,0,0,551,538,1087,154,199,351,3,5,16,793,832,1630,86,86,170,1851,1949,3806
SSC41475,384,421,806,30,38,74,17,17,32,5,10,11,0,3,3,143,170,311,10,5,13,0,0,0,0,0,0,0,0,0,0,0,0,171,206,378,22,28,54,0,0,0,229,282,506,40,40,80,652,742,1397
SSC41476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41477,100,107,207,4,0,5,0,0,0,0,0,0,0,0,0,22,19,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,16,35,0,3,3,0,0,0,23,22,50,13,9,26,140,135,276
SSC41478,334,302,642,25,20,42,0,0,0,3,0,4,12,8,19,73,76,146,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,90,86,177,7,3,6,0,3,3,118,110,233,20,7,28,475,423,898
SSC41479,170,196,363,12,22,29,0,0,0,3,3,4,0,0,0,50,50,99,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,53,61,110,3,3,7,0,0,0,67,83,151,12,12,18,248,292,540
SSC41480,18,20,36,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,5,0,5,4,3,12,25,31,54
SSC41481,261,282,545,16,15,29,4,3,9,8,8,10,3,0,4,85,122,207,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,105,136,234,40,40,82,0,3,4,159,193,356,17,14,30,435,493,931
SSC41482,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
SSC41483,650,657,1300,47,39,86,0,0,3,5,7,16,8,11,13,232,235,469,3,0,0,0,0,0,0,11,15,3,3,3,0,0,0,255,262,521,65,60,127,3,5,13,378,370,750,40,48,97,1067,1080,2149
SSC41484,1885,1806,3683,97,96,188,17,15,40,19,12,35,4,4,14,558,585,1149,17,4,17,0,0,0,6,8,12,0,0,3,0,0,0,628,638,1268,121,127,242,21,23,38,857,881,1741,133,154,287,2875,2841,5713
SSC41485,4,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,3,0,0,0,7,8,15
SSC41486,25,20,41,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,5,3,9,3,0,3,33,23,54
SSC41487,72,76,149,0,0,0,0,0,0,0,0,0,0,0,0,17,13,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,14,31,0,0,0,0,0,0,15,16,38,4,7,9,96,102,194
SSC41488,38,27,66,3,3,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,10,0,0,3,42,39,78
SSC41489,1027,1164,2186,279,323,605,17,19,34,25,27,53,20,18,44,323,391,714,3,12,17,3,4,10,10,10,16,0,0,0,0,0,0,406,481,884,19,30,45,16,12,30,715,851,1567,150,184,336,1894,2194,4087
SSC41490,29,31,58,3,0,0,0,0,0,0,0,0,0,0,0,5,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,15,0,0,0,0,0,0,10,12,18,6,4,8,43,45,83
SSC41491,564,515,1082,39,37,73,0,5,5,10,6,16,5,0,10,148,143,283,0,0,3,0,0,0,3,3,5,0,0,0,0,0,0,160,157,321,11,19,31,0,0,0,211,217,432,92,63,152,871,797,1669
SSC41492,327,335,661,10,11,20,0,0,3,0,0,5,9,5,10,79,81,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,91,184,7,10,22,0,4,3,113,118,224,15,17,35,455,468,916
SSC41493,28,25,54,10,0,11,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,9,8,21,3,3,4,45,34,74
SSC41494,10,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,10,12,20
SSC41495,751,802,1553,177,211,390,4,6,13,17,11,31,5,7,15,135,138,273,7,4,17,0,0,0,3,3,6,0,0,0,0,0,0,175,174,351,29,25,56,10,5,17,387,424,813,93,86,182,1236,1308,2546
SSC41496,97,93,197,14,4,21,4,3,5,0,0,0,0,0,3,28,21,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,24,63,0,0,3,0,0,0,54,37,89,8,9,19,161,142,304
SSC41497,36,24,61,3,0,7,0,0,0,0,0,0,0,0,0,10,7,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,8,19,0,0,0,0,0,0,20,8,30,5,6,7,56,40,96
SSC41498,585,677,1261,72,72,144,14,8,25,9,13,19,11,13,26,340,373,710,9,4,14,0,0,3,0,0,0,0,3,3,0,0,0,383,413,794,93,119,216,10,10,20,553,618,1171,72,83,153,1204,1378,2583
SSC41499,1060,1160,2219,40,46,91,9,15,27,10,8,15,4,7,13,299,358,652,0,3,8,0,0,0,3,0,5,6,3,8,0,0,0,338,393,731,39,60,105,6,4,5,433,505,936,65,59,124,1555,1724,3279
SSC41500,29,20,50,3,0,4,0,0,0,0,0,0,0,0,0,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,0,0,0,0,9,4,12,5,0,5,35,23,57
SSC41501,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,4,3,9,0,0,0,9,4,15
SSC41502,914,903,1820,167,171,337,3,5,7,16,6,24,13,25,40,325,347,665,9,14,25,0,0,0,14,13,28,0,0,0,0,0,0,384,403,791,15,19,31,7,4,14,573,598,1171,167,170,331,1657,1667,3320
SSC41503,122,113,235,23,23,39,0,0,0,0,0,0,3,0,3,32,35,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,34,75,0,3,3,0,0,0,57,63,122,25,25,49,208,201,403
SSC41504,18,7,19,3,4,5,0,0,0,0,0,0,0,0,3,9,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,17,0,0,0,0,0,0,7,14,27,0,0,0,25,18,46
SSC41505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41506,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
SSC41507,7,8,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,0,3,0,0,0,14,7,23
SSC41508,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,5,4,5
SSC41509,23,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,3,0,0,0,3,8,6,0,0,0,22,18,42
SSC41510,14,13,20,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,13,0,0,0,0,0,0,9,3,14,0,0,0,17,17,32
SSC41511,28,21,56,10,3,15,0,0,0,0,0,0,0,0,0,0,4,4,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,3,9,11,0,0,0,0,0,0,11,15,25,5,4,11,50,45,90
SSC41512,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,4,14
SSC41513,60,59,122,4,3,10,0,0,0,0,0,0,0,0,0,14,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,26,3,0,3,0,0,0,18,19,32,0,9,10,80,86,166
SSC41514,69,50,119,7,3,13,0,0,0,0,0,0,0,0,0,11,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,36,0,0,0,0,0,0,23,22,46,10,12,27,106,84,194
SSC41515,24,14,40,4,4,6,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,10,12,14,3,4,4,36,29,61
SSC41516,22,15,41,3,4,11,0,0,3,0,0,0,0,0,0,4,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,16,0,0,0,3,0,3,16,15,30,4,3,9,39,35,79
SSC41517,8,3,13,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,5,0,0,0,10,4,15
SSC41518,21,27,45,8,3,15,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,0,0,0,0,0,0,15,10,20,0,3,3,33,30,68
SSC41519,48,46,100,0,0,0,0,0,0,0,4,8,0,0,0,22,14,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,25,45,0,0,0,0,0,0,23,25,46,3,4,10,75,73,148
SSC41520,25,23,47,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,6,3,0,3,28,23,55
SSC41521,68,77,142,0,3,3,0,0,0,3,0,3,0,0,3,9,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,23,0,0,0,0,0,0,12,21,28,3,3,3,77,96,178
SSC41522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
