SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC41255,56,52,114,14,13,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,14,14,26,4,4,5,73,65,145
SSC41256,53,42,94,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,5,10,0,0,0,9,7,18,3,0,3,68,53,117
SSC41257,9,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,12
SSC41258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41259,15,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,15,12,28
SSC41260,526,565,1090,8,10,18,8,7,17,0,0,0,0,0,0,56,50,108,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,67,63,127,29,24,52,3,0,3,108,93,199,37,38,78,673,700,1373
SSC41261,90,65,151,0,0,4,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,4,3,7,4,6,11,100,78,176
SSC41262,50,51,99,14,11,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,17,12,29,9,10,12,76,70,147
SSC41263,1292,1273,2568,32,27,62,3,0,3,5,8,16,3,0,3,156,151,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,161,327,8,23,35,8,5,13,219,209,431,120,132,251,1631,1613,3247
SSC41264,458,403,864,0,5,9,0,0,0,0,0,0,0,0,0,31,27,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,27,61,3,0,3,0,0,0,41,39,77,26,20,45,522,463,982
SSC41265,569,596,1161,16,17,34,0,0,5,0,0,3,0,0,0,66,56,120,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,69,60,132,8,12,28,0,0,0,97,97,191,49,48,92,714,735,1446
SSC41266,3130,3250,6378,93,103,196,3,3,5,6,5,12,8,3,11,242,264,509,4,3,4,0,0,0,0,0,3,0,0,0,0,0,0,258,288,543,81,79,158,10,0,12,443,463,911,185,200,380,3756,3910,7668
SSC41267,66,56,120,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,0,0,0,0,0,0,4,10,14,14,9,24,87,73,159
SSC41268,1322,998,2319,338,319,656,11,10,21,13,8,15,36,21,58,170,109,278,17,11,24,8,8,11,0,0,3,0,0,0,0,0,0,254,162,416,15,25,39,4,4,10,607,512,1121,244,113,357,2181,1615,3796
SSC41269,1112,1223,2338,23,24,45,0,0,0,5,7,8,0,0,0,138,120,261,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,149,133,285,12,17,22,4,4,6,184,177,364,114,114,233,1416,1518,2931
SSC41270,507,478,987,7,11,17,0,3,3,3,3,9,0,0,0,44,38,80,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,45,50,97,10,5,19,0,3,4,66,69,133,28,40,62,602,588,1187
SSC41271,42,31,72,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,4,16,51,44,90
SSC41272,8,9,13,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,0,0,0,0,0,0,4,7,6,20,18,39,25,30,59
SSC41273,190,187,380,4,12,15,0,0,0,0,0,3,0,0,0,7,8,21,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7,18,27,0,0,0,0,0,0,17,25,42,26,23,49,238,230,468
SSC41274,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,3,4
SSC41275,3054,3081,6136,122,100,221,17,19,42,26,16,45,10,11,24,368,367,735,3,4,10,3,7,14,0,0,3,0,0,0,0,0,0,430,436,864,103,113,218,14,5,18,667,654,1323,326,310,634,4053,4046,8097
SSC41276,2284,2353,4637,59,61,117,3,10,17,10,8,22,4,4,11,292,314,603,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,310,340,647,31,37,67,9,3,16,406,436,843,215,203,416,2901,2993,5892
SSC41277,3539,3690,7233,53,46,97,7,12,23,7,8,14,14,11,26,346,398,743,5,0,6,0,0,0,3,6,6,0,0,0,0,0,0,392,435,824,48,30,83,7,3,13,494,520,1016,315,298,621,4358,4512,8869
SSC41278,2113,2165,4276,38,39,80,10,3,9,0,0,3,6,10,14,192,222,416,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,216,238,453,3,5,6,4,4,10,264,289,545,158,151,308,2529,2601,5134
SSC41279,3774,3814,7592,119,134,257,7,4,15,12,12,20,10,14,24,397,427,822,4,4,10,0,0,0,3,3,3,0,0,0,0,0,0,437,460,893,72,75,151,20,18,34,649,688,1336,430,380,814,4852,4885,9735
SSC41280,856,904,1758,15,20,38,0,0,3,0,0,0,3,3,6,83,71,158,4,3,3,0,3,8,0,0,0,0,0,0,0,0,0,95,78,179,3,3,6,3,0,4,116,107,226,88,69,158,1060,1086,2145
SSC41281,510,468,975,11,9,23,0,0,0,9,4,8,3,0,3,40,47,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,47,102,0,3,3,3,0,3,64,61,130,38,54,95,616,583,1202
SSC41282,24,41,65,3,0,3,0,0,0,0,0,0,0,0,0,5,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,13,0,0,0,0,0,6,10,13,28,0,3,5,42,59,99
SSC41283,14,11,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,3,14,12,34
SSC41284,32,25,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,58
SSC41285,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,3,10
SSC41286,54,52,105,0,0,0,3,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,13,0,0,0,0,0,0,5,11,13,3,3,3,61,57,124
SSC41287,25,22,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,9,29,25,60
SSC41288,35,33,70,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,5,4,3,3,11,38,40,79
SSC41289,34,32,69,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,3,6,7,6,8,44,41,86
SSC41290,48,41,85,0,0,5,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,9,0,4,3,53,46,97
SSC41291,14,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,27
SSC41292,130,120,248,0,0,0,0,0,0,0,0,0,0,0,0,12,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,24,0,0,0,0,0,0,12,16,24,12,16,24,150,149,298
SSC41293,46,43,82,0,3,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,6,7,8,3,9,8,58,50,108
SSC41294,16,13,31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,4,5,0,7,17,18,35
SSC41295,20,13,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,3,4,3,0,0,0,28,19,42
SSC41296,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8
SSC41297,80,90,173,0,7,6,0,0,0,0,0,0,0,0,0,6,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,12,0,0,0,0,0,0,10,5,18,8,6,7,99,99,197
SSC41298,749,791,1542,14,12,21,0,0,0,3,3,3,3,3,5,79,102,180,3,0,3,0,0,0,3,0,3,3,3,3,0,0,0,88,113,198,18,10,25,0,0,0,116,133,246,71,74,143,943,995,1937
SSC41299,951,1006,1959,19,18,39,3,9,8,4,3,5,0,0,5,90,102,188,0,0,3,0,0,0,4,0,3,0,0,0,0,0,0,104,114,218,10,13,24,6,0,3,137,143,288,76,98,174,1173,1254,2425
SSC41300,993,1185,2185,17,35,48,4,0,4,3,8,14,3,0,3,168,176,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,193,370,53,61,118,0,0,0,256,287,538,124,119,242,1376,1589,2960
SSC41301,609,629,1240,7,3,18,0,3,3,0,4,9,0,0,0,46,40,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,49,101,4,4,13,0,5,4,67,66,124,43,51,93,719,745,1460
SSC41302,1705,1802,3501,75,83,154,7,6,8,5,0,6,0,0,0,168,174,345,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,178,185,365,15,12,28,3,3,3,276,281,556,163,185,348,2134,2267,4403
SSC41303,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23,26,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26,43,0,0,0,0,0,0,22,22,46,4,3,6,29,26,56
SSC41304,1251,1281,2530,105,135,234,0,4,4,0,12,13,12,5,18,304,332,634,3,6,8,0,0,0,5,0,6,0,0,0,0,0,0,321,357,681,19,28,39,7,3,14,451,519,972,132,124,254,1832,1927,3758
SSC41305,2358,2571,4931,109,127,230,4,6,8,3,3,5,4,4,12,184,196,380,8,5,15,0,0,0,11,3,19,0,0,0,0,0,0,209,223,436,19,21,46,3,3,10,344,379,724,179,199,379,2880,3151,6029
SSC41306,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4
SSC41307,3936,4279,8216,83,100,186,15,7,22,12,8,20,4,11,13,427,481,917,4,3,11,0,0,0,3,3,5,3,0,4,0,0,0,472,514,986,59,69,125,8,18,31,622,706,1324,352,358,703,4901,5340,10240
SSC41308,1103,1140,2242,11,20,30,3,4,8,9,3,10,3,0,8,106,109,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,118,235,10,8,15,0,0,0,138,145,278,65,61,126,1300,1352,2648
SSC41309,27,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,3,30,25,51
SSC41310,61,62,131,0,6,7,0,0,0,0,0,0,0,0,3,8,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,16,0,0,0,0,0,0,10,16,28,3,3,8,75,86,158
SSC41311,92,79,172,3,0,5,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,0,0,0,7,5,12,11,12,28,108,97,211
SSC41312,46,35,80,0,3,3,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,11,9,11,3,10,51,44,98
SSC41313,477,496,979,14,16,30,0,0,0,0,0,0,0,0,0,47,45,85,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,44,43,88,18,12,31,0,0,0,83,74,155,28,40,66,591,612,1201
SSC41314,989,996,1986,56,77,131,0,3,7,0,5,8,0,0,0,109,88,195,0,3,3,3,0,0,7,9,14,0,0,0,0,0,0,122,111,228,3,8,10,0,0,3,182,193,373,115,103,219,1286,1290,2576
SSC41315,134,114,251,0,3,4,0,0,0,0,0,0,0,0,4,13,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,35,0,0,0,0,0,0,20,22,40,7,6,14,163,145,300
SSC41316,1084,1087,2171,35,42,81,0,0,3,8,6,20,3,0,3,94,108,201,4,5,6,0,0,0,0,0,0,3,0,5,0,0,0,114,120,240,10,16,28,4,3,6,165,184,350,118,102,222,1372,1371,2742
SSC41317,1595,1805,3398,55,45,99,3,3,9,4,7,14,8,3,11,154,172,325,0,0,0,3,3,4,0,9,10,0,3,4,0,0,0,179,197,379,13,22,36,9,4,16,253,268,525,162,184,340,2011,2255,4266
SSC41318,389,404,798,21,15,33,3,0,3,0,0,0,0,0,3,48,36,81,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,51,47,96,3,11,13,0,0,0,72,72,146,26,39,63,491,512,1006
SSC41319,57,45,98,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,7,4,3,7,61,52,116
SSC41320,64,53,112,3,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,5,9,0,0,0,0,0,0,6,6,10,5,4,15,73,68,139
SSC41321,53,40,97,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,18,0,0,0,0,0,0,12,7,18,6,3,11,72,53,118
SSC41322,11,3,16,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,3,4,7,0,0,0,15,7,18
SSC41323,65,54,117,3,3,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,4,10,3,0,4,73,58,134
SSC41324,15,8,28,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,4,3,3,0,0,0,21,15,29
SSC41325,2749,2876,5622,31,36,74,6,3,5,7,6,13,3,4,8,243,237,479,13,8,16,0,0,0,0,3,7,3,0,0,0,0,0,268,262,532,24,30,59,4,3,9,337,334,672,149,140,297,3237,3352,6589
SSC41326,17,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,20,13,31
SSC41327,41,30,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,30,72
SSC41328,48,32,80,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,7,0,5,5,3,11,59,41,97
SSC41329,4,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11
SSC41330,10,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,14,15,29
SSC41331,113,126,240,6,9,9,0,0,0,0,0,0,0,0,0,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,10,11,20,9,9,24,137,145,283
SSC41332,23,20,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,3,4,25,22,46
SSC41333,832,896,1731,25,43,71,5,4,14,0,3,7,3,5,10,128,150,277,0,0,3,0,0,0,0,3,6,0,0,0,0,0,0,144,169,312,5,8,14,0,4,5,174,220,396,127,131,256,1138,1245,2388
SSC41334,990,1010,2004,53,59,112,4,7,5,0,0,0,3,0,6,161,180,341,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,169,190,357,9,8,15,0,4,7,233,261,497,172,151,319,1392,1422,2816
SSC41335,106,101,202,6,10,16,0,0,0,0,0,0,0,0,3,13,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,22,0,0,0,0,0,0,15,15,34,22,16,34,150,130,277
SSC41336,204,190,393,7,12,15,0,0,0,0,0,0,0,0,0,15,11,24,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,15,29,0,0,0,0,0,0,19,27,42,10,9,19,232,224,461
SSC41337,30,27,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,29,27,61
SSC41338,410,383,788,40,63,109,0,0,0,0,0,0,3,0,3,26,22,47,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,37,30,60,0,3,3,0,0,0,79,96,173,64,71,138,550,547,1099
SSC41339,2042,2266,4308,73,81,151,10,10,15,8,11,19,9,5,15,233,250,478,0,3,4,0,0,4,4,0,6,3,0,7,0,0,0,261,282,545,29,28,62,3,0,3,362,393,757,205,232,435,2607,2889,5495
SSC41340,936,1056,1992,17,23,39,4,10,10,4,3,8,0,5,10,98,109,205,0,3,4,0,0,0,0,0,0,4,3,3,0,0,0,118,128,242,3,9,15,0,0,0,137,158,294,96,92,193,1170,1306,2476
SSC41341,9,6,16,0,0,3,0,0,0,0,0,0,0,3,4,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,3,5,11,3,4,3,15,18,35
SSC41342,23,16,37,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,3,4,23,26,52
SSC41343,1558,1732,3290,44,43,85,12,10,22,3,0,7,0,0,0,199,199,397,3,0,3,0,0,0,0,3,8,0,0,0,0,0,0,222,217,438,30,35,65,9,3,7,296,296,590,107,130,238,1956,2168,4119
SSC41344,117,109,225,6,10,18,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,16,9,23,9,0,11,141,124,261
SSC41345,125,113,236,4,3,13,0,0,0,0,0,0,0,0,0,12,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,17,0,0,0,0,0,0,16,13,28,6,9,13,150,132,278
SSC41346,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4
SSC41347,29,23,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23,51
SSC41348,41,47,83,0,0,3,0,0,0,0,0,0,0,0,0,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,0,0,0,0,0,0,10,3,11,3,0,5,50,48,100
SSC41349,24,31,53,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,24,33,57
SSC41350,213,222,442,6,0,6,0,3,6,0,0,0,0,0,0,6,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,20,34,0,0,3,0,0,0,17,25,38,18,15,36,258,262,521
SSC41351,263,256,518,13,8,27,0,0,0,0,0,0,0,0,0,32,23,50,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,32,25,56,0,0,0,0,0,0,45,37,82,31,33,66,342,322,661
SSC41352,12,7,25,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0,0,0,0,0,0,7,3,8,0,0,0,19,13,31
SSC41353,1618,1797,3417,23,21,45,4,7,10,0,0,0,0,3,3,163,186,351,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,172,196,370,12,14,22,3,0,8,210,231,448,130,98,230,1955,2131,4089
SSC41354,504,508,1016,31,36,66,3,0,4,4,3,11,4,0,8,222,194,417,3,0,4,0,0,0,0,3,3,0,0,0,0,0,0,234,211,446,26,25,54,3,0,3,296,268,563,57,44,100,860,828,1685
SSC41355,634,688,1325,14,11,22,0,8,8,0,0,0,3,4,5,65,72,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,87,156,21,19,37,0,0,0,102,112,214,38,44,80,776,842,1620
SSC41356,9,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,30
SSC41357,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,9,10
SSC41358,38,26,61,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,0,0,4,45,31,70
SSC41359,22,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,15,42
SSC41360,997,1003,2000,21,26,46,3,0,5,8,9,13,0,0,0,163,177,339,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,179,187,370,61,48,117,3,0,3,269,267,539,88,93,179,1358,1363,2717
SSC41361,562,626,1185,11,13,20,0,0,0,0,0,0,0,0,0,69,75,137,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,73,79,145,18,14,34,0,4,6,102,105,208,42,46,88,704,778,1478
SSC41362,1233,1276,2510,40,42,86,10,13,19,7,5,17,3,7,7,157,129,290,0,3,6,0,0,0,3,3,8,0,3,3,0,0,0,183,165,343,35,33,68,0,7,7,254,245,500,94,88,182,1582,1611,3195
SSC41363,18,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,12,31
SSC41364,169,165,330,9,12,21,0,0,0,0,0,0,0,0,0,14,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,33,0,0,0,0,0,0,27,26,53,15,17,33,208,202,414
SSC41365,271,263,535,19,17,31,0,0,0,0,0,0,0,0,0,6,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,21,0,0,0,0,0,3,26,29,59,31,22,51,328,314,651
SSC41366,15,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,27
SSC41367,10,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,15
SSC41368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41369,313,352,666,7,4,14,0,6,8,0,0,0,0,0,0,50,56,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,63,107,3,5,11,0,0,4,59,79,133,34,24,56,410,453,859
