SSC_CODE_2016,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4_m_sty_blk_Ds,OPDs_F_ap_I_4_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
SSC40167,1099,2846,224,420,40,81,264,501,468,929,148,210,29,56,0,0,652,1194,0,0,0,3,0,0,3,9,4,9,12,21,2029,4576,239,..,2268,4576
SSC40168,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,..,5,4
SSC40169,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,..,15,8
SSC40170,16,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,49,0,..,22,49
SSC40171,16,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,49,3,..,18,49
SSC40172,87,194,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,4,0,0,88,199,30,..,117,199
SSC40173,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,..,6,8
SSC40174,147,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,148,384,7,..,156,384
SSC40175,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,49,4,..,14,49
SSC40176,73,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,185,5,..,81,185
SSC40177,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,0,..,12,33
SSC40178,50,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,53,155,4,..,58,155
SSC40179,13,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,47,3,..,17,47
SSC40180,10,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,33,6,..,15,33
SSC40181,83,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,219,7,..,95,219
SSC40182,48,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,108,14,..,55,108
SSC40183,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,25,4,..,17,25
SSC40184,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,..,3,9
SSC40185,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,6,..,10,11
SSC40186,20,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,51,5,..,26,51
SSC40187,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,..,3,3
SSC40188,40,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,99,10,..,48,99
SSC40189,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,..,6,9
SSC40190,51,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,57,154,15,..,69,154
SSC40191,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,..,0,4
SSC40192,772,2195,161,303,107,227,267,527,55,90,0,0,0,0,0,0,55,90,0,0,0,0,0,0,3,0,3,0,3,8,1098,2825,123,..,1218,2825
SSC40193,396,867,39,60,0,0,39,60,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,4,11,13,21,8,12,455,961,118,..,574,961
SSC40194,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,..,4,13
SSC40195,39,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,107,4,..,44,107
SSC40196,1886,5834,43,89,10,28,56,113,3,8,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,3,4,1947,5959,99,..,2049,5959
SSC40197,149,349,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,4,3,4,0,4,156,356,29,..,190,356
SSC40198,22,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,55,7,..,25,55
SSC40199,148,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,0,5,9,0,0,154,311,94,..,250,311
SSC40200,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,36,3,..,20,36
SSC40201,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,9,5,..,13,9
SSC40202,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,9,..,8,13
SSC40203,214,543,3,7,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,549,28,..,245,549
SSC40204,17,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,38,0,..,20,38
SSC40205,61,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,131,51,..,111,131
SSC40206,44,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,110,10,..,57,110
SSC40207,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,..,10,15
SSC40208,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,5,..,11,24
SSC40209,127,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,266,25,..,156,266
SSC40210,700,1713,411,736,61,133,477,867,199,339,20,37,0,0,0,0,219,376,0,0,0,0,0,0,0,0,0,0,8,19,1403,2972,169,..,1570,2972
SSC40211,2050,5311,571,1220,158,365,724,1588,429,708,0,0,0,0,0,0,429,708,0,0,0,3,0,0,3,4,3,10,10,20,3218,7633,346,..,3564,7633
SSC40212,14,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,55,3,..,18,55
SSC40213,43,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,50,118,5,..,54,118
SSC40214,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,..,4,7
SSC40215,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,4,..,11,24
SSC40216,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,8,..,11,13
SSC40217,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,..,8,8
SSC40218,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,35,..,53,50
SSC40219,26,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,21,45,28,..,54,45
SSC40220,122,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,128,244,138,..,266,244
SSC40221,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,28,3,..,14,28
SSC40222,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,..,0,11
SSC40223,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,..,8,3
SSC40224,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,4,..,17,28
SSC40225,152,376,3,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,382,14,..,165,382
SSC40226,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0,..,8,17
SSC40227,28,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,70,54,..,89,70
SSC40228,158,303,5,12,0,0,5,12,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,0,0,165,322,610,..,775,322
SSC40229,20,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,47,9,..,34,47
SSC40230,26,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,32,77,18,..,51,77
SSC40231,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,..,10,21
SSC40232,19,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,22,33,67,..,87,33
SSC40233,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,..,4,13
SSC40234,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,..,0,7
SSC40235,22,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,47,5,..,23,47
SSC40236,616,1541,8,12,0,0,10,16,44,55,0,0,0,0,0,0,44,55,15,22,3,5,0,0,3,3,20,33,3,11,691,1645,118,..,809,1645
SSC40237,48,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,129,12,..,61,129
SSC40238,70,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,174,8,..,79,174
SSC40239,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,0,..,6,19
SSC40240,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,31,3,..,19,31
SSC40241,238,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,679,15,..,251,679
SSC40242,40,99,3,9,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,110,3,..,43,110
SSC40243,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,0,..,11,19
SSC40244,178,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,516,17,..,202,516
SSC40245,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,3,..,15,15
SSC40246,7,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,27,0,..,7,27
SSC40247,706,1814,132,231,6,24,139,252,7,7,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,3,5,861,2085,58,..,916,2085
SSC40248,195,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,556,13,..,212,556
SSC40249,44,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,119,4,..,55,119
SSC40250,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,0,..,4,19
SSC40251,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,31,..,37,5
SSC40252,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,..,3,10
SSC40253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC40254,1576,3781,440,762,53,118,490,880,3,7,15,26,16,23,0,0,39,53,0,0,0,0,0,0,0,0,0,0,3,0,2104,4712,199,..,2303,4712
SSC40255,1712,4050,277,423,110,259,387,677,29,57,0,0,35,54,0,0,64,106,11,24,0,0,0,0,0,0,12,21,7,16,2183,4884,263,..,2450,4884
SSC40256,509,1397,37,67,15,27,54,96,15,21,0,0,0,0,0,0,15,21,0,0,0,0,0,0,0,0,0,0,0,0,578,1507,52,..,627,1507
SSC40257,1147,2609,87,118,0,0,88,119,24,28,0,0,0,0,0,0,24,28,3,3,0,3,0,0,3,7,6,9,26,36,1286,2813,171,..,1464,2813
SSC40258,706,2009,39,105,5,24,43,122,87,135,0,0,0,0,0,0,87,135,0,0,0,0,0,0,0,0,0,0,0,0,837,2265,67,..,904,2265
SSC40259,676,1794,51,93,3,5,54,98,317,525,0,0,0,0,0,0,317,525,0,0,0,0,0,0,0,0,0,0,0,4,1047,2422,99,..,1149,2422
SSC40260,215,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,11,3,5,219,581,23,..,243,581
SSC40261,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,7,..,13,28
SSC40262,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,3,..,3,14
SSC40263,168,319,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,3,3,0,4,178,331,194,..,367,331
SSC40264,1187,3004,211,481,3,12,218,490,29,69,0,0,0,0,0,0,29,69,0,0,0,3,0,0,0,0,0,3,6,12,1433,3582,137,..,1575,3582
SSC40265,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,..,0,6
SSC40266,17,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,44,5,..,19,44
SSC40267,381,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,3,0,3,12,12,4,13,398,924,58,..,455,924
SSC40268,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,..,0,4
SSC40269,131,234,3,5,0,0,3,5,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,5,3,4,143,250,170,..,314,250
SSC40270,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,..,11,20
SSC40271,824,2116,308,663,139,312,446,974,10,22,0,0,0,0,0,0,10,22,0,0,0,0,0,0,0,0,0,0,3,11,1286,3124,96,..,1388,3124
SSC40272,128,331,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,0,3,3,13,140,355,25,..,162,355
SSC40273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,..,4,0
SSC40274,24,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,81,3,..,23,81
SSC40275,221,643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,3,12,0,0,218,653,8,..,234,653
SSC40276,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,16,35,3,..,23,35
SSC40277,230,475,4,3,0,0,4,3,0,3,0,0,0,0,0,0,0,3,6,4,3,6,7,9,0,0,14,18,0,0,249,508,337,..,588,508
SSC40278,26,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,60,15,..,36,60
SSC40279,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,4,..,21,32
SSC40280,204,544,47,84,24,50,68,131,13,15,0,0,0,0,0,0,13,15,0,0,3,10,0,0,0,0,3,10,0,0,281,702,27,..,306,702
SSC40281,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,0,..,17,29
SSC40282,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,..,5,9
SSC40283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC40284,266,721,115,184,67,126,181,307,134,252,5,19,0,0,0,0,139,264,0,0,0,0,0,0,0,0,0,0,0,0,583,1300,63,..,650,1300
SSC40285,1027,2984,59,150,0,3,59,150,32,46,0,0,0,3,0,0,35,48,0,0,0,0,0,0,7,13,7,13,3,5,1128,3201,64,..,1193,3201
SSC40286,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,15,32,3,..,19,32
SSC40287,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,38,4,..,17,38
SSC40288,87,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,166,123,..,209,166
SSC40289,235,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,236,660,20,..,253,660
SSC40290,59,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,143,12,..,71,143
SSC40291,22,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,52,12,..,34,52
SSC40292,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,41,18,..,37,41
SSC40293,653,1320,7,17,0,0,7,17,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,30,52,694,1396,459,..,1148,1396
SSC40294,92,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,0,0,103,225,166,..,268,225
SSC40295,26,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,71,4,..,28,71
SSC40296,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,..,4,4
SSC40297,112,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,7,0,5,120,321,20,..,137,321
SSC40298,36,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,97,23,..,57,97
SSC40299,22,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,59,8,..,30,59
SSC40300,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,3,..,12,17
SSC40301,39,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,118,4,..,41,118
SSC40302,134,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,10,0,3,137,329,47,..,186,329
SSC40303,39,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,102,7,..,53,102
SSC40304,47,105,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,112,26,..,74,112
SSC40305,23,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,56,19,..,39,56
SSC40306,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,6,..,9,18
SSC40307,17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,35,4,..,18,35
SSC40308,35,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,62,19,..,53,62
SSC40309,50,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,95,130,..,178,95
SSC40310,108,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,105,317,14,..,122,317
SSC40311,1429,3958,9,32,0,5,15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,1441,4005,95,..,1535,4005
SSC40312,13,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,52,8,..,26,52
SSC40313,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,12,0,..,3,12
SSC40314,64,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,173,19,..,77,173
SSC40315,395,1004,73,118,3,9,74,123,60,110,0,0,0,0,0,0,60,110,0,0,0,0,0,0,5,11,5,11,3,7,542,1257,56,..,596,1257
SSC40316,378,881,27,47,0,6,29,46,3,3,0,0,0,0,0,0,3,3,8,12,3,3,0,0,3,12,12,21,0,3,425,961,121,..,543,961
SSC40317,52,114,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,55,122,32,..,92,122
SSC40318,14,27,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,3,..,19,26
SSC40319,670,1796,14,22,0,0,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,688,1834,42,..,728,1834
SSC40320,430,1164,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,437,1176,48,..,483,1176
SSC40321,769,2304,4,12,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769,2312,73,..,841,2312
SSC40322,3656,10239,18,27,0,6,16,30,13,17,0,0,0,0,0,0,13,17,0,0,0,0,0,0,0,0,0,0,0,0,3685,10286,191,..,3874,10286
SSC40323,72,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,188,17,..,87,188
SSC40324,67,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,177,9,..,79,177
SSC40325,55,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,109,8,..,61,109
SSC40326,380,1006,39,66,0,0,39,66,22,40,0,0,0,0,0,0,22,40,0,0,0,0,0,0,4,9,4,9,0,0,445,1122,49,..,493,1122
SSC40327,1108,3005,239,443,10,23,244,466,80,153,0,0,0,0,0,5,77,158,0,4,0,4,0,3,10,33,11,45,3,0,1445,3668,161,..,1609,3668
SSC40328,570,1333,19,21,0,0,19,21,0,0,0,0,0,0,0,0,0,0,4,9,0,3,0,0,0,6,5,14,3,11,605,1381,104,..,709,1381
SSC40329,142,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,143,404,7,..,152,404
SSC40330,26,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,29,74,8,..,38,74
SSC40331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SSC40332,664,1861,134,275,4,13,140,285,142,232,0,0,0,3,0,0,145,235,0,3,0,0,0,0,3,6,4,11,0,3,957,2393,96,..,1053,2393
SSC40333,342,842,11,19,0,0,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,361,871,44,..,399,871
