SSC_CODE_2016,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SSC41478,0,0,3,0,0,4,0,11,0,19,3,0,9,17,4,7,0,3,0,41,3,28,6,7,3,4,0,6,0,58,25,49,9,3,12,6,0,0,0,105,22,30,20,9,15,7,8,4,0,117,18,46,9,9,10,4,3,3,0,106,4,20,7,0,3,0,0,4,0,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,171,64,44,47,28,11,35,3,487
SSC41479,0,0,0,0,0,0,0,4,0,7,0,3,7,0,0,3,3,6,0,29,3,15,3,11,6,3,3,7,0,53,13,13,8,0,15,5,0,8,0,54,18,20,8,3,8,8,3,5,0,64,8,17,10,9,13,5,3,3,0,73,4,7,0,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,70,39,23,42,24,14,30,3,295
SSC41480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,6,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,8,6,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,5,3,3,3,3,0,32
SSC41481,0,0,0,3,6,12,0,0,0,28,0,3,0,15,3,5,0,3,0,31,9,21,3,0,4,5,0,0,0,52,20,31,5,5,10,3,0,3,0,81,36,49,7,13,14,3,0,0,0,123,26,46,6,0,16,9,0,3,3,113,9,12,0,0,0,3,0,0,0,23,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,102,170,23,38,60,44,8,10,5,463
SSC41482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,9
SSC41483,0,4,5,11,0,18,0,12,0,51,3,10,7,16,8,9,5,7,0,70,14,85,15,18,20,12,14,10,5,183,49,71,17,10,37,7,6,14,0,205,57,95,16,14,30,18,5,11,7,248,31,60,20,26,32,14,16,10,4,194,7,16,3,0,7,4,0,0,0,45,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,155,338,86,94,133,83,39,65,13,1010
SSC41484,0,0,17,22,3,45,0,22,0,116,4,17,50,54,24,40,8,38,0,236,46,131,108,71,74,55,42,59,11,590,71,158,97,75,109,42,53,55,12,674,64,79,92,72,74,38,48,66,11,544,19,67,45,47,63,24,35,33,8,349,13,16,13,4,26,8,9,19,0,114,3,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,221,473,410,353,382,251,205,300,39,2635
SSC41485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
SSC41486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,4,0,4,4,4,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,3,0,3,0,20
SSC41487,0,0,0,0,0,3,0,3,0,6,0,3,0,0,0,0,0,0,0,11,3,7,0,0,0,0,0,0,0,12,3,6,5,0,0,0,0,0,0,15,7,7,3,0,8,0,0,0,0,25,0,15,6,4,4,0,0,0,0,28,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,16,7,13,8,7,7,0,109
SSC41488,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,11,9,3,0,0,3,0,0,0,0,19,3,0,0,0,0,0,3,0,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,3,0,3,4,3,3,0,51
SSC41489,0,0,11,10,0,37,4,16,4,82,0,9,20,15,8,15,0,19,0,90,18,36,44,30,13,18,13,29,3,193,36,45,38,35,19,20,15,42,4,261,30,47,42,43,43,27,9,40,8,281,59,60,53,49,49,28,10,42,3,343,10,18,6,3,13,6,4,6,5,76,4,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,3,160,205,211,198,149,149,53,199,31,1349
SSC41490,0,0,3,0,0,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,3,0,0,3,0,0,0,0,12,3,0,0,0,0,0,0,0,0,16,4,0,3,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,4,5,6,4,3,7,0,51
SSC41491,0,3,0,4,6,9,0,5,0,25,8,6,9,6,6,11,5,13,0,66,28,22,17,11,21,15,17,14,4,151,47,24,21,17,17,13,27,16,3,186,55,13,14,16,14,8,16,23,5,163,53,10,12,3,21,5,18,19,3,148,17,0,0,0,0,3,3,0,0,31,4,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,206,82,78,56,91,62,87,91,16,768
SSC41492,0,0,3,0,0,14,0,9,0,24,0,5,7,9,0,3,0,3,0,33,3,22,23,10,11,8,5,11,4,89,14,25,13,16,16,8,4,5,0,98,22,16,18,14,25,6,7,4,3,122,3,29,7,8,14,5,7,4,0,74,3,4,0,0,3,3,0,3,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,53,104,71,61,71,48,20,32,10,479
SSC41493,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,5,0,17,6,0,0,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,5,6,3,0,0,7,0,46
SSC41494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,13
SSC41495,0,0,10,10,4,17,0,7,7,53,5,4,19,17,3,9,0,14,0,74,13,28,31,22,5,17,18,36,7,167,33,31,26,19,12,12,18,32,0,188,38,32,31,29,34,22,23,42,0,245,49,30,18,32,26,9,8,46,3,224,21,5,3,9,7,0,8,6,0,63,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,164,133,130,138,100,83,82,189,21,1031
SSC41496,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,0,13,6,7,4,3,0,0,0,3,0,29,7,9,0,4,4,0,0,4,0,34,9,6,4,4,3,0,3,3,0,31,9,3,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,27,17,18,15,3,4,10,0,125
SSC41497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,4,4,0,3,4,0,30
SSC41498,0,0,0,16,8,17,0,10,0,42,14,33,8,16,13,22,0,4,0,113,19,117,17,22,21,10,0,7,0,219,53,101,12,12,31,14,3,4,0,230,57,108,15,19,37,13,4,0,0,248,41,81,10,14,30,18,3,3,3,210,30,34,7,5,12,5,0,0,0,85,3,3,0,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,212,479,71,98,153,96,15,27,13,1161
SSC41499,0,0,8,8,3,42,3,20,0,83,10,9,16,15,9,22,4,16,0,98,21,72,37,36,23,13,15,14,6,249,70,137,48,35,94,21,20,38,12,479,49,70,37,33,64,28,29,37,8,361,28,42,27,25,40,11,9,31,3,223,6,5,6,3,3,0,4,8,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,337,182,165,244,143,86,158,28,1524
SSC41500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,7,0,0,0,0,3,0,0,0,9,0,4,0,0,0,0,0,0,0,6,3,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,7,0,0,3,0,3,0,35
SSC41501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,12
SSC41502,0,4,9,3,0,26,5,33,0,75,3,19,10,14,3,20,3,7,3,74,13,34,39,14,12,12,15,34,3,173,19,21,36,25,23,20,19,29,10,189,35,32,38,47,25,26,25,42,4,272,39,27,27,39,28,17,22,43,3,248,13,8,3,3,4,8,4,12,6,52,0,3,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,119,140,156,144,96,121,81,206,30,1090
SSC41503,0,0,0,0,0,5,0,3,0,9,0,0,0,3,0,0,0,3,0,6,3,0,6,5,5,9,3,0,3,33,0,3,6,3,0,3,7,0,0,21,9,3,3,6,3,3,3,10,0,37,0,4,8,4,3,5,0,7,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,26,17,14,23,14,28,6,149
SSC41504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,11,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,3,0,3,0,0,25
SSC41505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC41507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,3,0,13
SSC41508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SSC41509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,6,4,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,0,0,3,0,18
SSC41510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,20
SSC41511,0,0,0,0,0,3,0,3,0,4,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,14,3,0,0,3,0,0,3,0,22,9,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,6,4,6,3,6,6,0,56
SSC41512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,9
SSC41513,0,0,0,0,0,3,0,0,0,11,0,0,5,0,0,0,3,0,0,9,0,0,3,0,3,0,0,0,0,13,3,3,4,0,0,4,3,0,0,13,10,0,0,3,3,3,3,3,0,27,3,5,0,3,3,0,4,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,14,9,14,9,14,11,0,98
SSC41514,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,12,3,3,0,0,0,4,0,3,0,18,8,0,3,3,4,0,0,10,0,30,8,0,3,3,0,0,3,6,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,13,13,5,5,5,17,3,88
SSC41515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,9,3,3,0,3,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,3,4,0,3,0,7,3,40
SSC41516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,3,13,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,5,3,0,0,0,5,3,39
SSC41517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC41518,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,4,3,3,3,5,0,0,39
SSC41519,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,6,0,0,0,3,3,3,7,0,26,0,7,0,3,0,0,3,3,0,17,3,3,0,0,0,3,0,4,0,16,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,8,10,10,8,7,8,13,0,75
SSC41520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,11,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,3,0,0,0,0,4,0,29
SSC41521,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,15,3,7,3,0,3,3,3,0,0,22,0,0,0,3,0,0,7,3,0,23,4,0,0,4,4,0,0,0,0,18,5,0,0,0,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,7,9,11,3,12,16,0,90
SSC41522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SSC41523,0,0,0,0,0,0,0,4,0,6,0,0,3,0,0,0,0,3,0,8,3,0,0,0,0,3,0,5,3,19,11,0,8,0,3,3,4,0,0,27,11,3,10,6,6,0,6,6,0,42,16,0,0,3,3,4,7,3,0,34,8,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,55,8,22,11,14,14,12,26,4,162
SSC41524,3,0,10,24,4,56,0,45,0,143,5,30,47,67,28,61,5,22,0,272,58,137,88,68,65,47,18,37,6,519,66,187,54,53,87,34,12,28,11,531,80,146,65,56,94,36,17,25,7,522,52,106,44,47,93,48,22,37,0,451,4,19,16,16,13,12,4,4,0,83,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,274,623,325,338,387,287,76,192,23,2526
SSC41525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,11,3,0,0,3,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,5,0,0,0,10,3,48
SSC41526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,11
SSC41527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10
SSC41528,0,0,0,5,0,12,0,3,0,26,0,3,13,11,4,11,0,15,0,54,3,13,19,7,7,3,3,10,0,64,6,6,7,15,15,3,3,11,0,67,19,7,13,12,9,3,11,12,0,79,7,4,14,3,10,3,10,3,0,58,3,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,42,34,61,51,47,34,34,59,0,358
SSC41529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,0,0,3,0,3,22
SSC41531,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,3,9,0,0,0,0,0,0,0,20,3,16,0,0,0,0,0,0,0,22,0,6,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,33,3,5,11,8,0,3,0,74
SSC41532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,9,3,0,0,0,0,0,4,3,0,14,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,3,0,0,0,5,6,4,35
SSC41533,0,0,0,0,0,10,0,3,3,15,3,3,3,3,3,7,3,5,0,29,12,0,3,3,9,3,7,3,0,43,31,5,3,4,6,3,3,8,3,67,34,3,11,8,10,9,8,10,5,96,30,7,4,3,13,7,10,17,0,88,7,0,3,0,3,3,4,3,0,21,3,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,117,23,32,22,36,35,30,57,19,371
SSC41534,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,12,5,3,3,0,3,0,0,4,0,17,12,10,7,4,3,3,0,7,0,39,9,7,6,7,4,0,0,8,0,35,11,8,9,0,6,0,3,4,0,46,5,0,0,0,0,0,0,4,0,17,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,40,27,25,17,16,9,3,27,0,167
SSC41535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC41536,0,0,3,0,0,0,0,3,0,11,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,8,3,0,7,0,5,0,3,4,0,19,4,3,0,3,3,4,0,3,0,20,4,0,0,0,3,0,3,3,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,6,11,13,11,10,9,0,77
SSC41537,0,0,0,16,5,20,0,4,0,44,0,12,5,13,10,21,0,9,0,71,11,55,5,3,15,0,0,0,0,97,35,74,11,8,17,10,0,3,3,156,42,97,14,16,22,15,3,11,5,221,33,73,12,8,25,11,5,8,4,171,5,17,0,0,11,3,0,0,0,39,0,0,0,0,4,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,134,332,46,58,103,85,8,27,14,806
SSC41538,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,10,8,3,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,3,3,3,0,0,3,0,39
