SSC_CODE_2016,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_more_15_19_yrs,P_3000_more_20_24_yrs,P_3000_more_25_34_yrs,P_3000_more_35_44_yrs,P_3000_more_45_54_yrs,P_3000_more_55_64_yrs,P_3000_more_65_74_yrs,P_3000_more_75_84_yrs,P_3000_more_85ov,P_3000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC41279,0,37,164,127,111,89,13,3,0,543,0,10,85,72,49,38,10,0,0,276,0,8,37,33,34,34,5,0,0,148,0,0,23,19,10,10,3,0,0,71,0,0,10,16,15,13,0,0,0,48,0,4,8,3,7,10,3,0,0,26,50,53,133,78,106,82,81,68,51,715,610,735,1566,1244,1217,1117,777,406,128,7787
SSC41280,0,3,31,27,33,32,11,0,0,147,0,0,12,13,29,19,5,0,0,77,0,0,15,16,19,12,0,0,0,52,0,0,12,4,3,10,3,0,0,33,0,0,3,3,11,4,0,0,0,20,0,0,0,0,0,3,0,0,0,3,15,17,14,15,15,31,19,12,6,147,138,135,282,249,300,326,268,104,23,1815
SSC41281,0,0,20,24,23,14,0,6,0,90,0,3,10,15,11,7,0,0,0,46,0,0,6,3,3,4,0,0,0,22,0,0,4,3,3,4,0,0,0,18,0,0,0,8,3,4,0,0,0,19,0,0,0,0,0,3,0,0,0,3,10,8,15,10,9,7,3,4,6,72,78,78,170,150,166,160,94,81,30,997
SSC41282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,10,22,54,0,0,0,0,0,10,17,25,50,99
SSC41283,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,3,0,0,10,4,7,6,0,0,26
SSC41284,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,4,6,12,3,0,0,51
SSC41285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10
SSC41286,0,0,0,5,0,3,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,10,9,8,9,26,15,9,13,0,102
SSC41287,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,3,9,12,5,5,11,0,0,47
SSC41288,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,0,12,3,0,13,6,11,15,16,3,0,68
SSC41289,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,14,0,3,11,9,19,13,7,0,0,66
SSC41290,0,0,0,3,0,5,0,0,0,9,0,0,0,4,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,6,0,16,14,9,14,5,7,0,68
SSC41291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,3,0,0,26
SSC41292,0,3,0,4,3,0,0,0,0,15,0,0,0,3,5,3,0,0,0,16,0,0,0,8,7,4,0,0,0,19,0,0,0,0,0,4,3,0,0,9,0,0,0,7,0,3,0,0,0,15,0,0,0,3,4,0,0,0,0,5,0,0,0,8,4,4,3,0,0,15,22,14,11,42,60,41,21,3,0,219
SSC41293,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,0,11,10,3,3,16,12,23,6,14,5,88
SSC41294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,7,9,5,0,0,33
SSC41295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,14,3,3,0,40
SSC41296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,4,0,0,0,0,8
SSC41297,0,0,0,3,3,3,3,0,0,16,0,0,0,0,5,3,0,0,0,11,0,0,4,0,5,3,5,0,0,22,0,0,0,0,3,0,0,0,0,6,0,0,4,3,5,0,0,0,0,10,0,0,0,0,3,5,0,0,0,9,0,3,0,0,0,0,3,0,0,6,12,9,19,13,34,38,28,4,0,167
SSC41298,0,12,43,31,32,49,22,3,3,198,0,0,26,23,13,22,17,0,0,96,0,0,18,27,23,28,3,0,0,106,0,0,13,23,23,18,10,0,0,84,0,0,7,26,39,31,5,0,0,117,0,0,6,18,17,19,9,3,3,80,13,9,12,11,19,28,17,4,0,112,106,103,225,255,254,359,236,80,46,1659
SSC41299,0,14,43,43,43,41,14,5,3,199,0,6,37,36,38,28,13,0,0,159,0,0,24,26,25,29,3,0,0,116,0,0,19,19,27,14,4,0,0,74,0,0,15,22,28,19,6,0,0,86,0,0,0,11,15,14,0,0,0,41,12,8,20,16,13,22,14,8,4,116,120,147,321,339,327,350,256,134,60,2056
SSC41300,0,17,74,45,38,30,8,3,3,225,0,4,48,35,27,12,3,0,0,135,0,0,39,26,18,17,3,0,0,103,0,3,16,17,10,5,3,0,0,65,0,0,26,15,15,7,0,0,0,67,0,0,3,4,0,9,3,0,0,23,16,15,42,15,24,18,19,18,11,193,162,229,575,363,346,338,274,171,73,2527
SSC41301,0,3,17,28,26,20,10,0,0,116,0,0,16,18,18,3,3,3,0,71,0,0,18,32,13,11,3,0,0,83,0,0,3,9,14,10,4,0,0,42,0,0,8,18,12,9,3,0,0,52,0,0,0,7,3,3,3,0,0,17,0,5,13,13,9,12,9,7,0,71,90,81,179,213,198,171,170,89,30,1223
SSC41302,0,18,93,62,69,54,17,9,3,326,0,10,42,41,42,25,4,0,0,164,0,6,33,37,29,28,8,0,3,131,0,0,15,27,17,18,0,0,0,81,0,0,14,13,19,6,0,0,0,52,0,0,3,10,10,5,0,3,0,36,27,21,48,41,39,41,39,32,23,304,215,245,594,533,480,563,480,331,196,3636
SSC41303,0,3,4,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,9,20,8,3,4,0,3,0,49
SSC41304,0,39,145,79,47,29,0,0,0,344,0,5,86,59,32,19,0,0,0,202,0,7,42,52,18,9,0,0,0,131,0,6,26,24,21,8,0,0,0,76,0,3,29,24,22,0,0,0,0,82,0,0,0,5,3,0,0,0,0,9,15,18,57,32,26,18,9,3,0,167,239,344,851,579,347,236,155,53,12,2820
SSC41305,0,21,95,88,136,66,12,3,0,423,0,3,64,102,80,34,3,0,0,288,0,3,48,71,42,28,4,0,0,194,0,0,15,48,36,18,5,0,0,120,0,0,24,39,33,29,3,0,0,127,0,0,5,13,12,6,0,0,3,44,28,21,39,37,58,34,39,30,12,299,405,363,745,847,856,630,531,243,115,4731
SSC41306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC41307,0,50,214,140,162,111,25,13,10,724,0,15,157,114,107,57,23,3,0,471,3,8,102,82,81,49,11,0,3,336,0,4,54,56,36,28,3,4,0,193,0,3,48,47,50,36,4,0,0,194,0,0,10,9,14,15,7,3,3,69,60,45,76,87,94,82,74,62,36,618,596,646,1515,1221,1387,1260,938,772,422,8765
SSC41308,0,3,57,42,55,44,20,11,3,234,0,0,30,52,29,17,7,0,0,139,0,0,20,21,37,24,0,3,0,102,0,0,10,32,23,9,3,0,0,83,0,0,4,32,35,11,5,0,0,95,0,0,3,12,10,7,0,0,0,32,6,3,15,9,14,23,16,7,0,99,153,130,280,356,368,318,322,165,53,2131
SSC41309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,3,4,14,5,10,3,0,47
SSC41310,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,7,4,3,5,17,25,47,30,11,0,146
SSC41311,0,0,3,0,9,3,3,0,0,14,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3,0,0,22,12,16,21,22,35,31,21,6,4,174
SSC41312,0,0,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,8,3,3,18,14,12,14,11,3,0,75
SSC41313,0,6,31,23,21,14,4,3,0,97,0,0,13,25,17,15,0,0,0,68,0,0,10,19,21,14,0,0,0,60,0,0,10,8,12,3,0,0,0,34,0,0,9,19,11,12,0,0,0,50,0,0,0,7,3,3,0,0,0,13,0,3,9,3,3,6,3,3,5,40,63,67,152,207,149,155,89,58,40,983
SSC41314,0,8,38,53,56,29,7,5,0,193,0,3,29,23,33,22,0,0,0,107,0,0,22,22,25,11,3,0,0,82,0,0,6,4,7,5,0,0,0,27,0,0,4,12,14,8,3,0,0,49,0,0,3,3,0,4,0,0,0,14,20,15,34,32,31,32,22,7,0,194,168,143,348,341,423,329,237,76,22,2083
SSC41315,0,0,4,0,4,4,5,0,0,18,0,0,0,0,4,0,0,0,0,6,0,0,3,0,3,5,0,0,0,13,0,0,0,4,7,0,0,0,0,12,0,0,3,4,5,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,9,28,14,32,28,62,61,45,4,0,271
SSC41316,0,8,34,45,43,45,12,3,0,193,0,4,24,36,44,24,4,0,0,128,0,0,20,37,44,42,7,0,0,145,0,0,18,33,38,35,3,0,0,125,0,0,10,39,55,24,7,0,0,136,0,0,0,19,26,16,3,0,0,63,10,4,17,23,38,34,37,23,19,207,159,127,278,375,523,484,259,121,72,2405
SSC41317,0,14,66,58,59,62,29,0,3,294,0,3,55,49,45,38,9,0,0,199,0,0,44,47,33,34,7,0,0,171,0,0,22,24,24,23,8,0,0,104,0,0,13,43,33,28,3,6,3,137,0,0,3,15,22,11,4,0,0,54,15,16,36,28,54,35,38,33,23,285,214,216,520,549,543,599,565,276,175,3646
SSC41318,0,9,11,24,15,20,11,0,0,83,0,0,12,18,8,10,4,0,0,57,0,0,7,16,16,6,0,0,0,47,0,0,6,20,15,9,0,0,0,49,0,0,6,14,12,14,0,0,0,43,0,0,0,8,10,4,0,0,0,20,0,3,8,8,6,12,10,3,3,58,48,49,107,163,155,132,99,56,28,838
SSC41319,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,10,10,9,7,17,22,16,9,0,0,85
SSC41320,0,0,0,0,3,3,0,0,0,12,0,0,0,4,4,7,0,0,0,13,0,0,0,4,0,0,0,0,0,7,0,0,3,0,0,3,0,0,0,8,0,0,0,8,0,0,4,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,4,0,0,7,0,3,13,28,20,26,19,6,0,108
SSC41321,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,4,0,0,0,0,6,5,4,0,21,36,17,14,4,0,97
SSC41322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,3,0,0,0,18
SSC41323,0,0,0,3,3,0,0,0,0,7,0,0,0,0,3,3,0,0,0,12,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,3,0,0,0,0,6,7,4,5,13,25,24,20,7,0,113
SSC41324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,7,5,8,0,0,27
SSC41325,0,36,159,161,161,82,19,0,0,621,0,9,109,107,101,59,10,0,0,401,0,0,94,101,87,58,8,0,0,349,0,3,41,83,59,27,3,0,0,217,0,0,34,96,59,33,4,0,0,221,0,3,6,17,14,7,0,0,0,47,18,13,45,28,28,41,20,3,5,199,434,394,982,1094,956,813,348,104,29,5147
SSC41326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,5,0,0,0,25
SSC41327,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,7,12,7,19,13,4,0,57
SSC41328,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,8,5,3,15,19,10,13,4,0,0,72
SSC41329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,11
SSC41330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,3,0,4,4,12,0,0,27
SSC41331,0,0,0,3,3,3,5,0,0,19,0,0,0,3,0,3,0,0,0,13,0,0,0,0,7,4,5,0,0,21,0,0,0,4,0,0,0,0,0,10,0,0,0,10,5,3,6,0,0,20,0,0,0,0,10,3,4,0,0,15,0,0,0,0,3,3,0,0,0,12,18,15,18,32,51,37,46,22,8,243
SSC41332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,11,10,0,4,3,12,13,0,4,0,43
SSC41333,0,14,42,27,21,22,4,3,0,138,0,3,20,9,7,11,0,0,0,46,0,0,9,5,9,4,0,0,0,35,0,0,0,0,3,0,0,0,0,12,0,0,6,4,3,5,3,0,0,19,0,0,0,0,0,0,0,0,0,4,22,29,27,14,22,20,35,26,32,227,161,214,378,250,254,267,184,125,61,1905
SSC41334,0,11,27,28,20,8,3,0,3,99,0,4,10,7,6,7,4,0,0,43,0,3,9,6,6,0,3,0,0,24,0,0,4,0,3,0,0,0,0,5,0,0,5,3,0,3,0,0,0,9,0,0,3,0,7,0,0,0,0,9,35,25,55,42,40,27,25,11,0,254,203,240,515,328,315,251,173,67,14,2102
SSC41335,0,0,4,6,6,3,0,0,0,22,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,12,0,0,0,0,10,24,7,0,3,41,5,7,22,22,43,77,43,15,4,247
SSC41336,0,0,5,4,4,8,0,0,0,19,0,0,3,0,0,0,0,0,0,7,0,0,3,0,0,0,0,3,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,4,0,8,5,4,4,0,23,20,9,54,24,60,87,66,42,17,382
SSC41337,0,0,0,0,3,4,0,0,0,6,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,10,4,5,3,3,0,40
SSC41338,0,4,14,9,18,15,0,0,0,62,0,0,14,5,7,3,0,0,0,38,0,0,4,10,9,3,0,0,0,27,0,0,3,6,3,3,0,0,0,17,0,0,3,4,7,3,0,0,0,19,0,0,0,3,0,4,0,0,0,6,15,3,13,18,14,13,17,17,3,115,75,68,131,133,168,135,120,100,19,945
SSC41339,0,34,63,68,78,71,56,21,18,410,0,5,53,39,61,59,35,7,6,276,0,9,39,48,70,58,26,12,7,265,0,0,29,48,72,39,10,10,6,208,0,0,32,62,94,61,23,10,4,285,0,0,9,46,89,51,26,8,7,241,8,24,45,38,39,45,48,60,69,368,402,352,516,551,809,718,663,419,320,4758
SSC41340,0,11,38,39,33,31,24,8,3,183,0,3,34,28,28,30,8,11,9,157,0,0,34,32,28,20,8,0,0,131,0,0,23,20,26,11,3,0,0,84,0,0,18,27,35,20,4,0,0,108,0,0,3,17,24,13,3,3,0,61,5,4,11,11,20,22,30,44,52,194,111,136,306,306,319,329,305,189,126,2125
SSC41341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,9,7,0,0,0,32
SSC41342,0,3,4,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,6,4,9,7,7,4,0,46
SSC41343,0,30,98,80,57,57,19,4,6,359,0,5,72,51,58,37,10,4,0,232,0,0,55,55,47,20,3,0,0,177,0,0,36,25,31,21,0,0,3,115,0,0,22,37,41,19,4,3,3,134,0,0,3,11,3,3,4,0,3,25,5,20,32,17,18,26,25,15,16,172,205,294,710,594,514,487,333,225,149,3513
SSC41344,0,4,5,3,0,6,0,0,0,19,0,0,3,0,0,3,0,0,0,8,0,0,3,0,3,3,0,0,0,11,0,0,0,0,3,0,5,3,0,14,0,0,3,3,6,4,4,0,0,23,0,0,0,0,4,3,0,3,0,16,3,0,3,0,5,3,0,3,0,19,12,16,36,23,44,44,23,29,7,229
SSC41345,0,0,3,3,5,3,0,0,4,22,0,0,4,3,4,4,0,0,0,17,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,3,3,5,0,21,12,14,28,34,33,52,44,15,6,234
SSC41346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC41347,0,0,0,0,0,5,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,3,17,8,0,0,40
SSC41348,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,7,19,16,10,12,7,0,84
SSC41349,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,3,0,0,0,4,0,0,0,0,6,3,0,0,0,9,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,3,9,12,9,7,0,0,47
SSC41350,0,0,3,3,5,6,5,3,0,28,0,0,6,3,7,9,5,0,0,32,0,4,4,0,0,3,3,0,0,22,0,0,0,3,3,4,0,0,0,16,0,0,0,3,11,11,6,5,0,40,0,0,0,12,21,26,14,12,5,91,6,3,3,0,8,3,6,0,3,30,48,37,29,39,72,87,80,42,21,456
SSC41351,0,3,3,15,15,17,5,0,0,58,0,0,3,14,9,3,0,3,0,33,0,0,0,3,4,6,0,0,0,15,0,0,0,4,9,3,0,0,0,16,0,0,0,5,5,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,4,0,4,3,17,17,7,0,0,60,37,25,38,86,135,125,79,27,4,548
SSC41352,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,7,3,3,4,0,0,27
SSC41353,0,11,70,72,67,67,22,0,3,325,0,4,55,63,60,49,14,0,3,247,0,3,30,49,50,43,14,4,0,191,0,0,21,28,22,26,3,0,0,96,0,0,18,33,32,22,4,0,0,113,0,0,0,5,10,8,0,0,0,24,19,3,12,15,24,20,24,11,7,149,232,199,475,525,538,616,510,219,182,3490
SSC41354,0,14,61,33,34,11,3,0,0,158,0,8,59,39,17,8,0,0,0,138,0,0,50,25,18,11,0,0,0,99,0,0,22,33,7,7,0,0,0,72,0,0,15,19,11,11,0,0,0,60,0,0,3,8,6,0,0,0,0,19,5,12,16,16,9,6,4,3,0,74,107,226,445,267,186,135,56,14,3,1442
